image_name,lpips_score,ssim_score,discarded_lpips_score,discarded_ssim_score
ChestCT_3826.png,0.3357,0.4952,0.3862,0.4615
ChestCT_3827.png,0.3460,0.4298,0.3953,0.4505
ChestCT_3828.png,0.2454,0.5474,0.3873,0.3242
ChestCT_3829.png,0.2171,0.5827,0.3878,0.3557
ChestCT_3830.png,0.3334,0.4299,0.3388,0.4855
ChestCT_3831.png,0.3399,0.4255,0.3292,0.4826
ChestCT_3832.png,0.3378,0.4268,0.3287,0.4823
ChestCT_3833.png,0.3320,0.4280,0.3436,0.4855
ChestCT_3834.png,0.2217,0.5746,0.3909,0.3465
ChestCT_3835.png,0.2418,0.5596,0.3824,0.3357
ChestCT_3836.png,0.3430,0.4313,0.3949,0.4536
ChestCT_3837.png,0.3345,0.4956,0.3881,0.4579
ChestCT_3838.png,0.3827,0.3910,0.3702,0.4708
ChestCT_3839.png,0.3364,0.4960,0.3833,0.4633
ChestCT_3840.png,0.3500,0.4846,0.3675,0.4778
ChestCT_3841.png,0.3874,0.3836,0.3563,0.4873
ChestCT_3842.png,0.2481,0.5417,0.3893,0.3206
ChestCT_3843.png,0.3335,0.4336,0.3245,0.4919
ChestCT_3844.png,0.3355,0.4326,0.3399,0.4901
ChestCT_3845.png,0.3293,0.4393,0.3847,0.3600
ChestCT_3846.png,0.3352,0.4300,0.3942,0.3457
ChestCT_3847.png,0.3355,0.4332,0.3375,0.4922
ChestCT_3848.png,0.3369,0.4303,0.3263,0.4854
ChestCT_3849.png,0.2461,0.5523,0.3879,0.3294
ChestCT_3850.png,0.3904,0.3860,0.3563,0.4880
ChestCT_3851.png,0.3833,0.3931,0.3644,0.4763
ChestCT_3852.png,0.3297,0.5045,0.3777,0.4719
ChestCT_3853.png,0.3302,0.4976,0.3876,0.4583
ChestCT_3854.png,0.3820,0.3896,0.3522,0.4935
ChestCT_3855.png,0.3933,0.3855,0.3562,0.4908
ChestCT_3856.png,0.3444,0.4333,0.3972,0.4495
ChestCT_3857.png,0.3472,0.4266,0.3939,0.4532
ChestCT_3858.png,0.2313,0.5638,0.3898,0.3382
ChestCT_3859.png,0.2145,0.5884,0.3857,0.3636
ChestCT_3860.png,0.3308,0.4282,0.3981,0.3387
ChestCT_3861.png,0.3335,0.4347,0.3942,0.3483
ChestCT_3862.png,0.3349,0.4306,0.3907,0.3562
ChestCT_3863.png,0.3308,0.4338,0.3884,0.3574
ChestCT_3864.png,0.3329,0.4338,0.3953,0.3447
ChestCT_3865.png,0.3283,0.4319,0.3998,0.3416
ChestCT_3866.png,0.2134,0.5834,0.3907,0.3523
ChestCT_3867.png,0.2289,0.5607,0.3941,0.3329
ChestCT_3868.png,0.3462,0.4290,0.3944,0.4535
ChestCT_3869.png,0.3432,0.4326,0.3967,0.4493
ChestCT_3870.png,0.3933,0.3824,0.3567,0.4883
ChestCT_3871.png,0.3849,0.3867,0.3547,0.4889
ChestCT_3872.png,0.3338,0.4960,0.3871,0.4575
ChestCT_3873.png,0.3909,0.3828,0.3547,0.4851
ChestCT_3874.png,0.3823,0.3885,0.3504,0.4912
ChestCT_3875.png,0.3477,0.4238,0.3942,0.4538
ChestCT_3876.png,0.3429,0.4362,0.3956,0.4518
ChestCT_3877.png,0.2262,0.5554,0.4199,0.3335
ChestCT_3878.png,0.2278,0.5625,0.3962,0.3320
ChestCT_3879.png,0.3367,0.4256,0.3925,0.3501
ChestCT_3880.png,0.3376,0.4303,0.3969,0.3434
ChestCT_3881.png,0.3367,0.4335,0.3956,0.3462
ChestCT_3882.png,0.3394,0.4238,0.3932,0.3508
ChestCT_3883.png,0.2282,0.5612,0.3960,0.3321
ChestCT_3884.png,0.2235,0.5591,0.4172,0.3386
ChestCT_3885.png,0.3465,0.4309,0.3964,0.4490
ChestCT_3886.png,0.3485,0.4243,0.3940,0.4543
ChestCT_3887.png,0.3815,0.3917,0.3539,0.4929
ChestCT_3888.png,0.3889,0.3909,0.3571,0.4920
ChestCT_3889.png,0.3905,0.3839,0.3518,0.4914
ChestCT_3890.png,0.3804,0.3935,0.3615,0.4845
ChestCT_3891.png,0.3305,0.4983,0.3899,0.4583
ChestCT_3892.png,0.3421,0.4337,0.3983,0.4486
ChestCT_3893.png,0.2100,0.5918,0.3906,0.3569
ChestCT_3894.png,0.2273,0.5743,0.3795,0.3533
ChestCT_3895.png,0.2424,0.5524,0.3799,0.3359
ChestCT_3896.png,0.3374,0.4175,0.3894,0.3551
ChestCT_3897.png,0.3338,0.4339,0.3967,0.3453
ChestCT_3898.png,0.3323,0.4348,0.3954,0.3436
ChestCT_3899.png,0.3360,0.4191,0.3901,0.3545
ChestCT_3900.png,0.2427,0.5477,0.3824,0.3314
ChestCT_3901.png,0.2306,0.5660,0.3880,0.3424
ChestCT_3902.png,0.2118,0.5874,0.3949,0.3500
ChestCT_3903.png,0.3420,0.4330,0.3976,0.4478
ChestCT_3904.png,0.3261,0.4961,0.3888,0.4552
ChestCT_3905.png,0.3799,0.3922,0.3589,0.4856
ChestCT_3906.png,0.3884,0.3880,0.3488,0.4982
ChestCT_3907.png,0.3807,0.3914,0.3567,0.4906
ChestCT_3908.png,0.3906,0.3905,0.3500,0.5029
ChestCT_3909.png,0.3439,0.4902,0.3732,0.4733
ChestCT_3910.png,0.3411,0.4302,0.3970,0.4452
ChestCT_3911.png,0.3488,0.4232,0.3923,0.4557
ChestCT_3912.png,0.2310,0.5613,0.3840,0.3377
ChestCT_3913.png,0.2230,0.5563,0.4200,0.3324
ChestCT_3914.png,0.3300,0.4336,0.3965,0.3437
ChestCT_3915.png,0.3386,0.4213,0.3931,0.3517
ChestCT_3916.png,0.3345,0.4298,0.3320,0.4847
ChestCT_3917.png,0.3345,0.4307,0.3329,0.4876
ChestCT_3918.png,0.3293,0.4316,0.3746,0.3583
ChestCT_3919.png,0.3282,0.4418,0.3932,0.3520
ChestCT_3920.png,0.2224,0.5606,0.4181,0.3379
ChestCT_3921.png,0.2384,0.5515,0.3858,0.3274
ChestCT_3922.png,0.3495,0.4204,0.3903,0.4549
ChestCT_3923.png,0.3390,0.4328,0.3982,0.4487
ChestCT_3924.png,0.3413,0.4970,0.3758,0.4770
ChestCT_3925.png,0.3911,0.3927,0.3522,0.5047
ChestCT_3926.png,0.3796,0.3920,0.3558,0.4901
ChestCT_3927.png,0.3982,0.3786,0.3519,0.4882
ChestCT_3928.png,0.3975,0.3840,0.3500,0.4994
ChestCT_3929.png,0.1756,0.6317,0.3973,0.3574
ChestCT_3930.png,0.1980,0.5974,0.4120,0.3567
ChestCT_3931.png,0.1935,0.6057,0.4135,0.3506
ChestCT_3932.png,0.3320,0.4209,0.3706,0.3683
ChestCT_3933.png,0.3406,0.4147,0.3772,0.3706
ChestCT_3934.png,0.1657,0.6352,0.3892,0.3446
ChestCT_3935.png,0.1442,0.6650,0.3929,0.3466
ChestCT_3936.png,0.1504,0.6568,0.3939,0.3450
ChestCT_3937.png,0.1671,0.6341,0.3844,0.3525
ChestCT_3938.png,0.3386,0.4171,0.3739,0.3723
ChestCT_3939.png,0.3390,0.4117,0.3796,0.3608
ChestCT_3940.png,0.1934,0.6068,0.4123,0.3535
ChestCT_3941.png,0.1971,0.5967,0.4093,0.3582
ChestCT_3942.png,0.1824,0.6182,0.4155,0.3525
ChestCT_3943.png,0.4017,0.3839,0.3501,0.4962
ChestCT_3944.png,0.3969,0.3815,0.3494,0.4924
ChestCT_3945.png,0.4019,0.3836,0.3554,0.4977
ChestCT_3946.png,0.3976,0.3866,0.3524,0.5008
ChestCT_3947.png,0.3985,0.3790,0.3527,0.4905
ChestCT_3948.png,0.2007,0.5898,0.4162,0.3402
ChestCT_3949.png,0.1976,0.6039,0.3980,0.3601
ChestCT_3950.png,0.1687,0.6302,0.3899,0.3502
ChestCT_3951.png,0.3455,0.4057,0.3841,0.3592
ChestCT_3952.png,0.3398,0.4097,0.3832,0.3565
ChestCT_3953.png,0.1470,0.6340,0.3781,0.3559
ChestCT_3954.png,0.1616,0.6387,0.3889,0.3434
ChestCT_3955.png,0.1591,0.6401,0.3912,0.3410
ChestCT_3956.png,0.1489,0.6077,0.3776,0.3475
ChestCT_3957.png,0.3382,0.4104,0.3842,0.3571
ChestCT_3958.png,0.3431,0.4097,0.3806,0.3612
ChestCT_3959.png,0.1724,0.6268,0.3921,0.3475
ChestCT_3960.png,0.1970,0.6066,0.3981,0.3619
ChestCT_3961.png,0.1950,0.6033,0.4121,0.3521
ChestCT_3962.png,0.4005,0.3828,0.3504,0.4946
ChestCT_3963.png,0.3951,0.3859,0.3486,0.4997
ChestCT_3964.png,0.4033,0.3828,0.3557,0.4941
ChestCT_3965.png,0.4002,0.3865,0.3541,0.4998
ChestCT_3966.png,0.3945,0.3823,0.3471,0.4942
ChestCT_3967.png,0.4037,0.3859,0.3491,0.5023
ChestCT_3968.png,0.1892,0.6106,0.4139,0.3524
ChestCT_3969.png,0.2060,0.5950,0.3957,0.3515
ChestCT_3970.png,0.3417,0.4114,0.3796,0.3654
ChestCT_3971.png,0.3343,0.4218,0.3835,0.3651
ChestCT_3972.png,0.2065,0.6026,0.3828,0.3590
ChestCT_3973.png,0.0956,0.7133,0.3919,0.3514
ChestCT_3974.png,0.1685,0.6305,0.3869,0.3481
ChestCT_3975.png,0.1720,0.6239,0.3914,0.3405
ChestCT_3976.png,0.1068,0.6963,0.3884,0.3552
ChestCT_3977.png,0.2036,0.6070,0.3817,0.3614
ChestCT_3978.png,0.3378,0.4105,0.3894,0.3554
ChestCT_3979.png,0.3437,0.4083,0.3804,0.3628
ChestCT_3980.png,0.2139,0.5814,0.4129,0.3522
ChestCT_3981.png,0.1933,0.6022,0.4169,0.3464
ChestCT_3982.png,0.4043,0.3856,0.3497,0.5027
ChestCT_3983.png,0.3963,0.3849,0.3480,0.4987
ChestCT_3984.png,0.3970,0.3877,0.3508,0.5013
ChestCT_3985.png,0.3945,0.3920,0.3474,0.5070
ChestCT_3986.png,0.3918,0.3902,0.3493,0.5064
ChestCT_3987.png,0.2078,0.5873,0.4109,0.3555
ChestCT_3988.png,0.1855,0.6203,0.4085,0.3619
ChestCT_3989.png,0.1399,0.6742,0.3943,0.3520
ChestCT_3990.png,0.3334,0.4195,0.3801,0.3656
ChestCT_3991.png,0.3359,0.4157,0.3723,0.3725
ChestCT_3992.png,0.1717,0.6260,0.3923,0.3451
ChestCT_3993.png,0.1204,0.6850,0.3967,0.3432
ChestCT_3994.png,0.1122,0.6956,0.3953,0.3457
ChestCT_3995.png,0.1751,0.6289,0.3853,0.3529
ChestCT_3996.png,0.3390,0.4161,0.3742,0.3730
ChestCT_3997.png,0.3361,0.4113,0.3891,0.3555
ChestCT_3998.png,0.1281,0.6829,0.3930,0.3506
ChestCT_3999.png,0.1820,0.6188,0.4116,0.3562
ChestCT_4000.png,0.2059,0.5901,0.4124,0.3565
ChestCT_4001.png,0.3931,0.3877,0.3504,0.5027
ChestCT_4002.png,0.3960,0.3873,0.3474,0.5033
ChestCT_4003.png,0.4029,0.4330,0.3465,0.5674
ChestCT_4004.png,0.4017,0.4406,0.3464,0.5670
ChestCT_4005.png,0.1933,0.7029,0.3883,0.4181
ChestCT_4006.png,0.1296,0.7684,0.3867,0.4792
ChestCT_4007.png,0.0876,0.8146,0.3943,0.4720
ChestCT_4008.png,0.3496,0.4097,0.3883,0.3883
ChestCT_4009.png,0.1802,0.6842,0.3997,0.3724
ChestCT_4010.png,0.0650,0.8349,0.3898,0.4710
ChestCT_4011.png,0.0469,0.8702,0.3970,0.3738
ChestCT_4012.png,0.1873,0.6805,0.3850,0.4881
ChestCT_4013.png,0.3477,0.4095,0.3877,0.3877
ChestCT_4014.png,0.0706,0.8345,0.3925,0.4725
ChestCT_4015.png,0.1266,0.7685,0.3890,0.4761
ChestCT_4016.png,0.1945,0.6946,0.3970,0.4759
ChestCT_4017.png,0.4023,0.4398,0.3477,0.5647
ChestCT_4018.png,0.4055,0.4336,0.3467,0.5711
ChestCT_4019.png,0.3939,0.4467,0.3430,0.5704
ChestCT_4020.png,0.4024,0.4379,0.3463,0.5637
ChestCT_4021.png,0.4022,0.4380,0.3438,0.5697
ChestCT_4022.png,0.0989,0.7975,0.3959,0.4699
ChestCT_4023.png,0.1347,0.7605,0.3893,0.4778
ChestCT_4024.png,0.3389,0.4164,0.3875,0.3911
ChestCT_4025.png,0.1883,0.6826,0.3914,0.3840
ChestCT_4026.png,0.3462,0.4146,0.3901,0.3905
ChestCT_4027.png,0.3500,0.4085,0.3926,0.3852
ChestCT_4028.png,0.1865,0.6830,0.3961,0.3798
ChestCT_4029.png,0.3419,0.4117,0.3891,0.3876
ChestCT_4030.png,0.1398,0.7568,0.3898,0.4784
ChestCT_4031.png,0.1046,0.7895,0.3933,0.4715
ChestCT_4032.png,0.4050,0.4346,0.3456,0.5722
ChestCT_4033.png,0.4037,0.4381,0.3472,0.5647
ChestCT_4034.png,0.3930,0.4461,0.3450,0.5685
ChestCT_4035.png,0.4058,0.4369,0.3526,0.5566
ChestCT_4036.png,0.4015,0.4326,0.3483,0.5606
ChestCT_4037.png,0.3982,0.4411,0.3453,0.5676
ChestCT_4038.png,0.0511,0.8601,0.3933,0.4719
ChestCT_4039.png,0.1593,0.7439,0.3920,0.4777
ChestCT_4040.png,0.1686,0.6956,0.3983,0.3733
ChestCT_4041.png,0.3419,0.4100,0.3901,0.3873
ChestCT_4042.png,0.3377,0.4212,0.3854,0.3907
ChestCT_4043.png,0.3366,0.4217,0.3864,0.3896
ChestCT_4044.png,0.3409,0.4102,0.3884,0.3871
ChestCT_4045.png,0.1727,0.6922,0.3982,0.3741
ChestCT_4046.png,0.1568,0.7421,0.3946,0.4733
ChestCT_4047.png,0.0234,0.9192,0.3912,0.4749
ChestCT_4048.png,0.3972,0.4394,0.3445,0.5654
ChestCT_4049.png,0.4022,0.4318,0.3479,0.5659
ChestCT_4050.png,0.4007,0.4349,0.3484,0.5601
ChestCT_4051.png,0.4057,0.4366,0.3503,0.5592
ChestCT_4052.png,0.1463,0.7515,0.3918,0.4771
ChestCT_4053.png,0.0248,0.9221,0.3976,0.3730
ChestCT_4054.png,0.1821,0.7093,0.3997,0.4686
ChestCT_4055.png,0.3467,0.4060,0.3941,0.3822
ChestCT_4056.png,0.1653,0.7037,0.3971,0.3775
ChestCT_4057.png,0.1393,0.7419,0.3936,0.3712
ChestCT_4058.png,0.1446,0.7366,0.3930,0.3723
ChestCT_4059.png,0.1632,0.7066,0.3954,0.3789
ChestCT_4060.png,0.3483,0.4106,0.3937,0.3849
ChestCT_4061.png,0.1848,0.7019,0.3997,0.4358
ChestCT_4062.png,0.0000,1.0000,0.3894,0.4785
ChestCT_4063.png,0.1551,0.7409,0.3964,0.4705
ChestCT_4064.png,0.4031,0.4367,0.3476,0.5615
ChestCT_4065.png,0.3979,0.4364,0.3449,0.5609
ChestCT_4066.png,0.3476,0.5498,0.3552,0.5391
ChestCT_4067.png,0.3284,0.5621,0.3704,0.5233
ChestCT_4068.png,0.3386,0.5554,0.3621,0.5303
ChestCT_4069.png,0.2224,0.6688,0.3804,0.3942
ChestCT_4070.png,0.3347,0.4270,0.3943,0.3855
ChestCT_4071.png,0.3324,0.4408,0.3990,0.4837
ChestCT_4072.png,0.3359,0.4328,0.3996,0.4888
ChestCT_4073.png,0.3336,0.4371,0.3997,0.4903
ChestCT_4074.png,0.3360,0.4378,0.3998,0.4808
ChestCT_4075.png,0.3369,0.4227,0.3955,0.3826
ChestCT_4076.png,0.2214,0.6694,0.3783,0.3954
ChestCT_4077.png,0.3376,0.5557,0.3628,0.5284
ChestCT_4078.png,0.3275,0.5634,0.3712,0.5223
ChestCT_4079.png,0.3453,0.5515,0.3544,0.5380
ChestCT_4080.png,0.3338,0.5598,0.3631,0.5276
ChestCT_4081.png,0.3222,0.5717,0.3707,0.5218
ChestCT_4082.png,0.3303,0.4446,0.3924,0.4897
ChestCT_4083.png,0.2211,0.6803,0.3747,0.4006
ChestCT_4084.png,0.2218,0.6676,0.3822,0.3934
ChestCT_4085.png,0.2241,0.6697,0.3777,0.3988
ChestCT_4086.png,0.3317,0.4355,0.3320,0.5304
ChestCT_4087.png,0.3290,0.4441,0.3219,0.5319
ChestCT_4088.png,0.3317,0.4445,0.3988,0.4854
ChestCT_4089.png,0.3345,0.4326,0.3324,0.5266
ChestCT_4090.png,0.2238,0.6699,0.3770,0.3998
ChestCT_4091.png,0.2241,0.6697,0.3810,0.3942
ChestCT_4092.png,0.2296,0.6619,0.3854,0.3816
ChestCT_4093.png,0.3301,0.4421,0.3956,0.4879
ChestCT_4094.png,0.3263,0.5649,0.3703,0.5201
ChestCT_4095.png,0.3357,0.5600,0.3626,0.5283
ChestCT_4096.png,0.3421,0.5520,0.3558,0.5310
ChestCT_4097.png,0.3234,0.5687,0.3777,0.5167
ChestCT_4098.png,0.3372,0.4422,0.3878,0.4969
ChestCT_4099.png,0.2292,0.6629,0.3832,0.3840
ChestCT_4100.png,0.2070,0.6704,0.4003,0.4416
ChestCT_4101.png,0.3259,0.4403,0.3312,0.5313
ChestCT_4102.png,0.3324,0.4414,0.3993,0.4866
ChestCT_4103.png,0.3319,0.4398,0.3991,0.4848
ChestCT_4104.png,0.3239,0.4389,0.3351,0.5314
ChestCT_4105.png,0.2108,0.6658,0.4010,0.4384
ChestCT_4106.png,0.2266,0.6678,0.3832,0.3882
ChestCT_4107.png,0.3370,0.4423,0.3889,0.4976
ChestCT_4108.png,0.3223,0.5691,0.3812,0.5131
ChestCT_4109.png,0.3400,0.5540,0.3596,0.5290
ChestCT_4110.png,0.3240,0.5691,0.3763,0.5179
ChestCT_4111.png,0.3434,0.5517,0.3557,0.5330
ChestCT_4112.png,0.3806,0.4436,0.3448,0.5552
ChestCT_4113.png,0.2240,0.6722,0.3784,0.3958
ChestCT_4114.png,0.3309,0.4406,0.3957,0.4864
ChestCT_4115.png,0.3314,0.4376,0.3348,0.5305
ChestCT_4116.png,0.3262,0.4387,0.3953,0.3788
ChestCT_4117.png,0.3276,0.4416,0.3956,0.3784
ChestCT_4118.png,0.3325,0.4362,0.3330,0.5299
ChestCT_4119.png,0.3310,0.4400,0.3962,0.4866
ChestCT_4120.png,0.2272,0.6669,0.3834,0.3892
ChestCT_4121.png,0.3840,0.4434,0.3460,0.5544
ChestCT_4122.png,0.3446,0.5512,0.3539,0.5358
ChestCT_4123.png,0.3222,0.5708,0.3712,0.5210
ChestCT_4124.png,0.3491,0.4353,0.3793,0.5106
ChestCT_4125.png,0.3782,0.4437,0.3420,0.5532
ChestCT_4126.png,0.3899,0.4440,0.3479,0.5584
ChestCT_4127.png,0.3364,0.4439,0.3902,0.4955
ChestCT_4128.png,0.3386,0.4404,0.3872,0.4992
ChestCT_4129.png,0.2153,0.6738,0.3896,0.3876
ChestCT_4130.png,0.2027,0.6836,0.3996,0.3887
ChestCT_4131.png,0.3242,0.4411,0.3393,0.5272
ChestCT_4132.png,0.3322,0.4349,0.3554,0.5158
ChestCT_4133.png,0.3313,0.4352,0.3989,0.3797
ChestCT_4134.png,0.3280,0.4337,0.3983,0.3776
ChestCT_4135.png,0.3306,0.4352,0.3985,0.4898
ChestCT_4136.png,0.3229,0.4395,0.3363,0.5298
ChestCT_4137.png,0.2039,0.6777,0.3988,0.4459
ChestCT_4138.png,0.2132,0.6705,0.3940,0.3827
ChestCT_4139.png,0.3399,0.4422,0.3875,0.4985
ChestCT_4140.png,0.3364,0.4407,0.3900,0.4952
ChestCT_4141.png,0.3887,0.4446,0.3474,0.5596
ChestCT_4142.png,0.3786,0.4446,0.3454,0.5547
ChestCT_4143.png,0.3225,0.5684,0.3805,0.5120
ChestCT_4144.png,0.3867,0.4440,0.3470,0.5562
ChestCT_4145.png,0.3797,0.4455,0.3419,0.5530
ChestCT_4146.png,0.3382,0.4391,0.3864,0.5003
ChestCT_4147.png,0.3384,0.4424,0.3879,0.4962
ChestCT_4148.png,0.2059,0.6774,0.3989,0.4435
ChestCT_4149.png,0.2152,0.6619,0.4028,0.4355
ChestCT_4150.png,0.3323,0.4331,0.3981,0.3786
ChestCT_4151.png,0.3325,0.4406,0.3536,0.5193
ChestCT_4152.png,0.3307,0.4443,0.3983,0.3775
ChestCT_4153.png,0.3358,0.4292,0.3586,0.5179
ChestCT_4154.png,0.2142,0.6658,0.3991,0.3762
ChestCT_4155.png,0.2040,0.6792,0.3995,0.4713
ChestCT_4156.png,0.3390,0.4420,0.3890,0.4954
ChestCT_4157.png,0.3383,0.4398,0.3864,0.5020
ChestCT_4158.png,0.3773,0.4473,0.3457,0.5525
ChestCT_4159.png,0.3852,0.4435,0.3468,0.5545
ChestCT_4160.png,0.3876,0.4451,0.3458,0.5617
ChestCT_4161.png,0.3453,0.5516,0.3533,0.5431
ChestCT_4162.png,0.3465,0.4349,0.3823,0.5095
ChestCT_4163.png,0.3360,0.4420,0.3911,0.4942
ChestCT_4164.png,0.1935,0.6971,0.3956,0.3976
ChestCT_4165.png,0.2204,0.6632,0.3917,0.3800
ChestCT_4166.png,0.2274,0.6619,0.3809,0.3908
ChestCT_4167.png,0.3330,0.4277,0.3950,0.3844
ChestCT_4168.png,0.3298,0.4360,0.4000,0.4913
ChestCT_4169.png,0.3261,0.4425,0.3997,0.3737
ChestCT_4170.png,0.3347,0.4228,0.3996,0.3775
ChestCT_4171.png,0.2287,0.6567,0.3835,0.3852
ChestCT_4172.png,0.2170,0.6699,0.3919,0.3858
ChestCT_4173.png,0.1968,0.6902,0.3986,0.4742
ChestCT_4174.png,0.3360,0.4415,0.3909,0.4927
ChestCT_4175.png,0.3429,0.4354,0.3820,0.5075
ChestCT_4176.png,0.3476,0.5490,0.3514,0.5447
ChestCT_4177.png,0.3865,0.4461,0.3440,0.5645
ChestCT_4178.png,0.3772,0.4479,0.3485,0.5502
ChestCT_4179.png,0.3918,0.4457,0.3451,0.5673
ChestCT_4180.png,0.3315,0.5615,0.3649,0.5272
ChestCT_4181.png,0.3359,0.4409,0.3918,0.4900
ChestCT_4182.png,0.3405,0.4363,0.3853,0.5029
ChestCT_4183.png,0.2167,0.6682,0.3868,0.3858
ChestCT_4184.png,0.1999,0.6815,0.3997,0.4700
ChestCT_4185.png,0.3246,0.4415,0.3427,0.5252
ChestCT_4186.png,0.3330,0.4289,0.3981,0.3789
ChestCT_4187.png,0.3311,0.4388,0.3261,0.5298
ChestCT_4188.png,0.3298,0.4374,0.3982,0.4908
ChestCT_4189.png,0.3256,0.4483,0.3830,0.3958
ChestCT_4190.png,0.3243,0.4448,0.3444,0.5276
ChestCT_4191.png,0.2028,0.6800,0.3990,0.4444
ChestCT_4192.png,0.2259,0.6606,0.3875,0.3794
ChestCT_4193.png,0.3409,0.4363,0.3838,0.5052
ChestCT_4194.png,0.3358,0.4388,0.3924,0.4911
ChestCT_4195.png,0.3320,0.5622,0.3684,0.5260
ChestCT_4196.png,0.3886,0.4466,0.3433,0.5673
ChestCT_4197.png,0.3497,0.5475,0.3489,0.5486
ChestCT_4198.png,0.3955,0.4406,0.3437,0.5652
ChestCT_4199.png,0.3952,0.4416,0.3429,0.5691
ChestCT_4200.png,0.1568,0.7466,0.3867,0.4852
ChestCT_4201.png,0.1826,0.7058,0.4010,0.4416
ChestCT_4202.png,0.1739,0.7199,0.3994,0.4694
ChestCT_4203.png,0.3284,0.4353,0.3788,0.4005
ChestCT_4204.png,0.3427,0.4132,0.3913,0.3861
ChestCT_4205.png,0.1567,0.7187,0.3962,0.3707
ChestCT_4206.png,0.1308,0.7519,0.3879,0.4732
ChestCT_4207.png,0.1370,0.7411,0.3884,0.4712
ChestCT_4208.png,0.1592,0.7095,0.3988,0.3673
ChestCT_4209.png,0.3398,0.4198,0.3864,0.3922
ChestCT_4210.png,0.3366,0.4201,0.3882,0.3874
ChestCT_4211.png,0.1719,0.7245,0.3966,0.4741
ChestCT_4212.png,0.1857,0.6968,0.4032,0.4375
ChestCT_4213.png,0.1620,0.7348,0.3954,0.4747
ChestCT_4214.png,0.3983,0.4399,0.3428,0.5658
ChestCT_4215.png,0.3944,0.4438,0.3425,0.5689
ChestCT_4216.png,0.3969,0.4393,0.3458,0.5649
ChestCT_4217.png,0.3942,0.4420,0.3453,0.5674
ChestCT_4218.png,0.3949,0.4396,0.3438,0.5649
ChestCT_4219.png,0.1778,0.7168,0.3986,0.4716
ChestCT_4220.png,0.1821,0.7094,0.3955,0.4789
ChestCT_4221.png,0.1595,0.7126,0.3954,0.3788
ChestCT_4222.png,0.3434,0.4128,0.3917,0.3853
ChestCT_4223.png,0.3402,0.4128,0.3941,0.3788
ChestCT_4224.png,0.1258,0.7571,0.3859,0.3853
ChestCT_4225.png,0.1509,0.7226,0.3951,0.3686
ChestCT_4226.png,0.1467,0.7305,0.3931,0.3716
ChestCT_4227.png,0.1232,0.7528,0.3855,0.3853
ChestCT_4228.png,0.3381,0.4170,0.3941,0.3831
ChestCT_4229.png,0.3410,0.4164,0.3880,0.3876
ChestCT_4230.png,0.1624,0.7116,0.3949,0.3808
ChestCT_4231.png,0.1847,0.7046,0.3994,0.4458
ChestCT_4232.png,0.1742,0.7211,0.3975,0.4729
ChestCT_4233.png,0.3968,0.4396,0.3427,0.5655
ChestCT_4234.png,0.3932,0.4428,0.3433,0.5679
ChestCT_4235.png,0.3975,0.4379,0.3445,0.5613
ChestCT_4236.png,0.3954,0.4409,0.3445,0.5654
ChestCT_4237.png,0.3933,0.4442,0.3404,0.5693
ChestCT_4238.png,0.4026,0.4386,0.3443,0.5653
ChestCT_4239.png,0.1737,0.7176,0.4033,0.4294
ChestCT_4240.png,0.1902,0.7025,0.3977,0.4789
ChestCT_4241.png,0.3396,0.4195,0.3867,0.3923
ChestCT_4242.png,0.3355,0.4198,0.3964,0.3829
ChestCT_4243.png,0.3493,0.4105,0.3882,0.3874
ChestCT_4244.png,0.0790,0.8153,0.3923,0.4703
ChestCT_4245.png,0.1601,0.7065,0.3985,0.3675
ChestCT_4246.png,0.1610,0.7072,0.3966,0.3694
ChestCT_4247.png,0.0868,0.8112,0.3864,0.4801
ChestCT_4248.png,0.3483,0.4091,0.3895,0.3854
ChestCT_4249.png,0.3345,0.4197,0.3946,0.3851
ChestCT_4250.png,0.3410,0.4148,0.3875,0.3893
ChestCT_4251.png,0.1945,0.6924,0.3975,0.4464
ChestCT_4252.png,0.1738,0.7168,0.3999,0.4675
ChestCT_4253.png,0.4023,0.4374,0.3439,0.5673
ChestCT_4254.png,0.3946,0.4454,0.3400,0.5716
ChestCT_4255.png,0.3939,0.4406,0.3429,0.5652
ChestCT_4256.png,0.3946,0.4461,0.3414,0.5715
ChestCT_4257.png,0.3897,0.4419,0.3426,0.5684
ChestCT_4258.png,0.1968,0.6866,0.4045,0.4367
ChestCT_4259.png,0.1701,0.7248,0.3983,0.4695
ChestCT_4260.png,0.1217,0.7739,0.3902,0.4757
ChestCT_4261.png,0.3370,0.4173,0.3958,0.3821
ChestCT_4262.png,0.3343,0.4228,0.3804,0.3991
ChestCT_4263.png,0.1613,0.7106,0.3949,0.3760
ChestCT_4264.png,0.1082,0.7772,0.3899,0.4722
ChestCT_4265.png,0.1004,0.7893,0.3913,0.4729
ChestCT_4266.png,0.1644,0.7076,0.3955,0.3720
ChestCT_4267.png,0.3382,0.4188,0.3855,0.3953
ChestCT_4268.png,0.3342,0.4185,0.3969,0.3835
ChestCT_4269.png,0.1119,0.7832,0.3894,0.4747
ChestCT_4270.png,0.1652,0.7292,0.3965,0.4728
ChestCT_4271.png,0.1899,0.6970,0.4011,0.4437
ChestCT_4272.png,0.3904,0.4420,0.3435,0.5677
ChestCT_4273.png,0.3937,0.4468,0.3397,0.5737
ChestCT_4274.png,0.3456,0.3352,0.3755,0.4532
ChestCT_4275.png,0.3639,0.5033,0.3655,0.4802
