image_name,lpips_score
1-18.png,0.3383
1-24.png,0.3897
1-25.png,0.4036
1-19.png,0.3370
1-14.png,0.3380
1-15.png,0.3282
1-01.png,0.4450
1-17.png,0.3278
1-03.png,0.4249
1-02.png,0.4340
1-16.png,0.3189
1-12.png,0.3557
1-06.png,0.3967
1-07.png,0.3863
1-13.png,0.3453
1-05.png,0.4117
1-11.png,0.3681
1-10.png,0.3674
1-04.png,0.4216
1-42.png,0.3314
1-56.png,0.3868
1-57.png,0.3967
1-43.png,0.3453
1-55.png,0.3851
1-41.png,0.3244
1-40.png,0.3225
1-54.png,0.3904
1-50.png,0.3916
1-44.png,0.3557
1-45.png,0.3617
1-51.png,0.3953
1-47.png,0.3745
1-53.png,0.3986
1-52.png,0.3927
1-46.png,0.3745
1-21.png,0.3660
1-35.png,0.3193
1-09.png,0.4391
1-08.png,0.4471
1-34.png,0.3253
1-20.png,0.3740
1-36.png,0.3132
1-22.png,0.3731
1-23.png,0.3665
1-37.png,0.3120
1-33.png,0.3299
1-27.png,0.3491
1-26.png,0.3495
1-32.png,0.3278
1-18.png,0.3923
1-24.png,0.3605
1-30.png,0.3257
1-31.png,0.3324
1-25.png,0.3543
1-19.png,0.3821
1-14.png,0.4115
1-28.png,0.3418
1-29.png,0.3387
1-15.png,0.4006
1-01.png,0.4535
1-17.png,0.3932
1-03.png,0.4506
1-02.png,0.4526
1-16.png,0.3922
1-12.png,0.4205
1-06.png,0.4493
1-07.png,0.4433
1-13.png,0.4164
1-39.png,0.3158
1-05.png,0.4487
1-11.png,0.4300
1-10.png,0.4362
1-04.png,0.4522
1-38.png,0.3113
1-62.png,0.3849
1-60.png,0.3869
1-48.png,0.3773
1-49.png,0.3831
1-61.png,0.3838
1-59.png,0.3952
1-58.png,0.3985
1-42.png,0.3811
1-56.png,0.3666
1-57.png,0.3644
1-43.png,0.3813
1-55.png,0.3718
1-41.png,0.3770
1-40.png,0.3821
1-54.png,0.3669
1-50.png,0.3854
1-44.png,0.3825
1-45.png,0.3856
1-51.png,0.3817
1-47.png,0.3792
1-53.png,0.3731
1-52.png,0.3801
1-46.png,0.3838
1-21.png,0.3223
1-35.png,0.3647
1-09.png,0.3901
1-08.png,0.3938
1-34.png,0.3632
1-20.png,0.3222
1-36.png,0.3693
1-22.png,0.3182
1-23.png,0.3233
1-37.png,0.3704
1-33.png,0.3587
1-27.png,0.3418
1-26.png,0.3365
1-32.png,0.3570
1-18.png,0.3266
1-24.png,0.3238
1-30.png,0.3528
1-31.png,0.3522
1-25.png,0.3228
1-19.png,0.3213
1-14.png,0.3495
1-28.png,0.3433
1-29.png,0.3463
1-15.png,0.3480
1-01.png,0.4149
1-17.png,0.3289
1-03.png,0.4174
1-02.png,0.4183
1-16.png,0.3445
1-12.png,0.3730
1-06.png,0.3989
1-07.png,0.3931
1-13.png,0.3657
1-39.png,0.3793
1-05.png,0.4092
1-11.png,0.3683
1-10.png,0.3775
1-04.png,0.4138
1-38.png,0.3699
1-48.png,0.3831
1-49.png,0.3859
1-58.png,0.3560
1-21.png,0.3739
1-09.png,0.3268
1-08.png,0.3472
1-20.png,0.3698
1-22.png,0.3757
1-23.png,0.3819
1-27.png,0.3742
1-26.png,0.3780
1-18.png,0.3614
1-24.png,0.3812
1-25.png,0.3816
1-19.png,0.3655
1-14.png,0.3435
1-28.png,0.3706
1-29.png,0.3687
1-15.png,0.3516
1-01.png,0.4152
1-17.png,0.3634
1-03.png,0.3967
1-02.png,0.4124
1-16.png,0.3566
1-12.png,0.3250
1-06.png,0.3703
1-07.png,0.3597
1-13.png,0.3335
1-05.png,0.3829
1-11.png,0.3208
1-10.png,0.3203
1-04.png,0.3877
1-21.png,0.3552
1-09.png,0.3760
1-08.png,0.3893
1-20.png,0.3343
1-22.png,0.3670
1-23.png,0.3699
1-27.png,0.3780
1-26.png,0.3879
1-18.png,0.3142
1-24.png,0.3779
1-30.png,0.3765
1-25.png,0.3879
1-19.png,0.3241
1-14.png,0.3339
1-28.png,0.3829
1-29.png,0.3839
1-15.png,0.3336
1-01.png,0.4478
1-17.png,0.3190
1-03.png,0.4460
1-02.png,0.4524
1-16.png,0.3304
1-12.png,0.3547
1-06.png,0.4150
1-07.png,0.3982
1-13.png,0.3494
1-05.png,0.4256
1-11.png,0.3653
1-10.png,0.3687
1-04.png,0.4389
1-21.png,0.3602
1-09.png,0.3434
1-08.png,0.3423
1-20.png,0.3518
1-22.png,0.3457
1-23.png,0.3574
1-18.png,0.3504
1-24.png,0.3529
1-19.png,0.3533
1-14.png,0.3354
1-15.png,0.3346
1-01.png,0.4316
1-17.png,0.3562
1-03.png,0.4205
1-02.png,0.4269
1-16.png,0.3364
1-12.png,0.3310
1-06.png,0.3662
1-07.png,0.3478
1-13.png,0.3294
1-05.png,0.3892
1-11.png,0.3341
1-10.png,0.3345
1-04.png,0.4120
1-42.png,0.3495
1-43.png,0.3445
1-41.png,0.3511
1-40.png,0.3508
1-50.png,0.3593
1-44.png,0.3446
1-45.png,0.3460
1-47.png,0.3458
1-46.png,0.3438
1-21.png,0.3390
1-35.png,0.3529
1-09.png,0.4134
1-08.png,0.4254
1-34.png,0.3461
1-20.png,0.3510
1-36.png,0.3605
1-22.png,0.3367
1-23.png,0.3348
1-37.png,0.3420
1-33.png,0.3426
1-27.png,0.3276
1-26.png,0.3351
1-32.png,0.3372
1-18.png,0.3492
1-24.png,0.3276
1-30.png,0.3339
1-31.png,0.3360
1-25.png,0.3280
1-19.png,0.3513
1-14.png,0.3590
1-28.png,0.3349
1-29.png,0.3331
1-15.png,0.3488
1-01.png,0.4186
1-17.png,0.3485
1-03.png,0.4301
1-02.png,0.4261
1-16.png,0.3502
1-12.png,0.3809
1-06.png,0.4240
1-07.png,0.4238
1-13.png,0.3693
1-39.png,0.3461
1-05.png,0.4302
1-11.png,0.3967
1-10.png,0.4068
1-04.png,0.4244
1-38.png,0.3469
1-48.png,0.3604
1-49.png,0.3540
1-42.png,0.3510
1-43.png,0.3580
1-41.png,0.3570
1-40.png,0.3602
1-50.png,0.3830
1-44.png,0.3721
1-45.png,0.3786
1-51.png,0.3838
1-47.png,0.3801
1-53.png,0.3764
1-52.png,0.3834
1-46.png,0.3801
1-21.png,0.3559
1-35.png,0.3108
1-09.png,0.4281
1-08.png,0.4263
1-34.png,0.3168
1-20.png,0.3577
1-36.png,0.3230
1-22.png,0.3496
1-23.png,0.3442
1-37.png,0.3353
1-33.png,0.3046
1-27.png,0.3366
1-26.png,0.3388
1-32.png,0.3036
1-18.png,0.3687
1-24.png,0.3422
1-30.png,0.3088
1-31.png,0.3091
1-25.png,0.3398
1-19.png,0.3639
1-14.png,0.3956
1-28.png,0.3284
1-29.png,0.3226
1-15.png,0.3905
1-01.png,0.4413
1-17.png,0.3710
1-03.png,0.4436
1-02.png,0.4406
1-16.png,0.3804
1-12.png,0.4129
1-06.png,0.4435
1-07.png,0.4430
1-13.png,0.4030
1-39.png,0.3441
1-05.png,0.4444
1-11.png,0.4212
1-10.png,0.4257
1-04.png,0.4451
1-38.png,0.3423
1-48.png,0.3829
1-49.png,0.3836
1-42.png,0.3503
1-43.png,0.3574
1-41.png,0.3516
1-40.png,0.3502
1-50.png,0.3781
1-44.png,0.3642
1-45.png,0.3735
1-51.png,0.3780
1-47.png,0.3764
1-53.png,0.3677
1-52.png,0.3758
1-46.png,0.3742
1-21.png,0.3572
1-35.png,0.3188
1-09.png,0.4177
1-08.png,0.4198
1-34.png,0.3140
1-20.png,0.3570
1-36.png,0.3249
1-22.png,0.3503
1-23.png,0.3454
1-37.png,0.3257
1-33.png,0.3069
1-27.png,0.3301
1-26.png,0.3341
1-32.png,0.2990
1-18.png,0.3704
1-24.png,0.3405
1-30.png,0.3107
1-31.png,0.3052
1-25.png,0.3344
1-19.png,0.3667
1-14.png,0.3894
1-28.png,0.3295
1-29.png,0.3213
1-15.png,0.3847
1-01.png,0.4369
1-17.png,0.3727
1-03.png,0.4378
1-02.png,0.4388
1-16.png,0.3789
1-12.png,0.4055
1-06.png,0.4377
1-07.png,0.4375
1-13.png,0.3947
1-39.png,0.3469
1-05.png,0.4395
1-11.png,0.4108
1-10.png,0.4143
1-04.png,0.4398
1-38.png,0.3388
1-48.png,0.3821
1-49.png,0.3791
1-3.png,0.4146
1-2.png,0.4208
1-1.png,0.4181
1-1.png,0.4274
1-42.png,0.3132
1-56.png,0.3248
1-57.png,0.3256
1-43.png,0.3108
1-55.png,0.3241
1-41.png,0.3093
1-40.png,0.2986
1-54.png,0.3284
1-50.png,0.3347
1-44.png,0.3224
1-45.png,0.3253
1-51.png,0.3408
1-47.png,0.3256
1-53.png,0.3331
1-52.png,0.3391
1-46.png,0.3291
1-21.png,0.2731
1-35.png,0.2705
1-09.png,0.3437
1-08.png,0.3520
1-34.png,0.2657
1-20.png,0.2795
1-36.png,0.2717
1-22.png,0.2638
1-23.png,0.2683
1-37.png,0.2822
1-33.png,0.2607
1-27.png,0.2569
1-26.png,0.2599
1-32.png,0.2543
1-18.png,0.2868
1-24.png,0.2678
1-30.png,0.2567
1-31.png,0.2484
1-25.png,0.2590
1-19.png,0.2837
1-14.png,0.3104
1-28.png,0.2626
1-29.png,0.2517
1-15.png,0.3030
1-01.png,0.3856
1-17.png,0.2966
1-03.png,0.3898
1-02.png,0.3911
1-16.png,0.2978
1-12.png,0.3249
1-06.png,0.3660
1-07.png,0.3611
1-13.png,0.3191
1-39.png,0.2898
1-05.png,0.3708
1-11.png,0.3322
1-10.png,0.3371
1-04.png,0.3807
1-38.png,0.2871
1-48.png,0.3237
1-49.png,0.3284
1-42.png,0.3091
1-56.png,0.3130
1-57.png,0.3153
1-43.png,0.3132
1-55.png,0.3175
1-41.png,0.3036
1-40.png,0.2910
1-54.png,0.3178
1-50.png,0.3215
1-44.png,0.3237
1-45.png,0.3225
1-51.png,0.3301
1-47.png,0.3174
1-53.png,0.3233
1-52.png,0.3289
1-46.png,0.3227
1-21.png,0.2681
1-35.png,0.2550
1-09.png,0.3400
1-08.png,0.3486
1-34.png,0.2557
1-20.png,0.2730
1-36.png,0.2652
1-22.png,0.2577
1-23.png,0.2558
1-37.png,0.2687
1-33.png,0.2474
1-27.png,0.2454
1-26.png,0.2496
1-32.png,0.2432
1-18.png,0.2825
1-24.png,0.2556
1-30.png,0.2429
1-31.png,0.2419
1-25.png,0.2466
1-19.png,0.2779
1-14.png,0.3074
1-28.png,0.2503
1-29.png,0.2402
1-15.png,0.3030
1-01.png,0.3771
1-17.png,0.2918
1-03.png,0.3805
1-02.png,0.3787
1-16.png,0.2971
1-12.png,0.3230
1-06.png,0.3642
1-07.png,0.3577
1-13.png,0.3138
1-39.png,0.2806
1-05.png,0.3668
1-11.png,0.3313
1-10.png,0.3356
1-04.png,0.3737
1-38.png,0.2750
1-48.png,0.3171
1-49.png,0.3194
1-42.png,0.3635
1-43.png,0.3613
1-41.png,0.3638
1-40.png,0.3610
1-44.png,0.3677
1-45.png,0.3732
1-47.png,0.3746
1-46.png,0.3716
1-21.png,0.3608
1-35.png,0.3579
1-09.png,0.3824
1-08.png,0.3898
1-34.png,0.3576
1-20.png,0.3587
1-36.png,0.3640
1-22.png,0.3556
1-23.png,0.3512
1-37.png,0.3673
1-33.png,0.3553
1-27.png,0.3461
1-26.png,0.3489
1-32.png,0.3572
1-18.png,0.3659
1-24.png,0.3473
1-30.png,0.3384
1-31.png,0.3445
1-25.png,0.3431
1-19.png,0.3682
1-14.png,0.3699
1-28.png,0.3397
1-29.png,0.3350
1-15.png,0.3687
1-01.png,0.4288
1-17.png,0.3713
1-03.png,0.4191
1-02.png,0.4280
1-16.png,0.3731
1-12.png,0.3730
1-06.png,0.4029
1-07.png,0.3942
1-13.png,0.3728
1-39.png,0.3619
1-05.png,0.4086
1-11.png,0.3762
1-10.png,0.3759
1-04.png,0.4103
1-38.png,0.3636
1-48.png,0.3559
1-21.png,0.3645
1-09.png,0.3878
1-08.png,0.3799
1-20.png,0.3673
1-22.png,0.3637
1-23.png,0.3613
1-26.png,0.3671
1-18.png,0.3607
1-24.png,0.3762
1-25.png,0.3666
1-19.png,0.3672
1-14.png,0.3481
1-15.png,0.3534
1-01.png,0.4542
1-17.png,0.3562
1-03.png,0.4261
1-02.png,0.4420
1-16.png,0.3406
1-12.png,0.3725
1-06.png,0.3848
1-07.png,0.3848
1-13.png,0.3596
1-05.png,0.3998
1-11.png,0.3780
1-10.png,0.3772
1-04.png,0.4159
1-21.png,0.3565
1-09.png,0.3879
1-08.png,0.3998
1-20.png,0.3544
1-22.png,0.3623
1-23.png,0.3677
1-27.png,0.3765
1-26.png,0.3728
1-18.png,0.3576
1-24.png,0.3666
1-30.png,0.3787
1-25.png,0.3725
1-19.png,0.3593
1-14.png,0.3543
1-28.png,0.3798
1-29.png,0.3822
1-15.png,0.3669
1-01.png,0.4226
1-17.png,0.3625
1-03.png,0.4103
1-02.png,0.4251
1-16.png,0.3650
1-12.png,0.3612
1-06.png,0.4104
1-07.png,0.4087
1-13.png,0.3610
1-05.png,0.4117
1-11.png,0.3678
1-10.png,0.3763
1-04.png,0.4084
1-42.png,0.3517
1-56.png,0.3903
1-57.png,0.3922
1-43.png,0.3540
1-55.png,0.3871
1-41.png,0.3498
1-40.png,0.3511
1-54.png,0.3867
1-50.png,0.3783
1-44.png,0.3503
1-45.png,0.3569
1-51.png,0.3785
1-47.png,0.3647
1-53.png,0.3789
1-52.png,0.3773
1-46.png,0.3605
1-21.png,0.3851
1-35.png,0.3635
1-09.png,0.4139
1-08.png,0.4132
1-34.png,0.3675
1-20.png,0.3922
1-36.png,0.3591
1-22.png,0.3798
1-23.png,0.3783
1-37.png,0.3574
1-33.png,0.3650
1-27.png,0.3683
1-26.png,0.3620
1-32.png,0.3653
1-18.png,0.3962
1-24.png,0.3721
1-30.png,0.3633
1-31.png,0.3658
1-25.png,0.3679
1-19.png,0.3940
1-14.png,0.4079
1-28.png,0.3615
1-29.png,0.3609
1-15.png,0.4031
1-01.png,0.4230
1-17.png,0.3994
1-03.png,0.4191
1-02.png,0.4213
1-16.png,0.4001
1-12.png,0.4153
1-06.png,0.4269
1-07.png,0.4306
1-13.png,0.4107
1-39.png,0.3548
1-05.png,0.4233
1-11.png,0.4102
1-10.png,0.4108
1-04.png,0.4218
1-38.png,0.3576
1-62.png,0.3874
1-60.png,0.4034
1-48.png,0.3640
1-49.png,0.3761
1-61.png,0.3955
1-59.png,0.3996
1-58.png,0.3958
1-42.png,0.4543
1-56.png,0.4586
1-57.png,0.4440
1-43.png,0.4543
1-55.png,0.4522
1-41.png,0.4482
1-40.png,0.4419
1-54.png,0.4551
1-50.png,0.4560
1-44.png,0.4738
1-45.png,0.4631
1-51.png,0.4593
1-47.png,0.4594
1-53.png,0.4564
1-52.png,0.4536
1-46.png,0.4619
1-21.png,0.3767
1-35.png,0.3931
1-09.png,0.4273
1-08.png,0.4309
1-34.png,0.3970
1-20.png,0.3692
1-36.png,0.4137
1-22.png,0.3928
1-23.png,0.3845
1-37.png,0.4052
1-33.png,0.4057
1-27.png,0.3669
1-26.png,0.3966
1-32.png,0.3966
1-18.png,0.3953
1-24.png,0.3728
1-30.png,0.3985
1-31.png,0.4023
1-25.png,0.3788
1-19.png,0.3850
1-14.png,0.4175
1-28.png,0.3826
1-29.png,0.3883
1-15.png,0.4055
1-01.png,0.4289
1-17.png,0.3837
1-03.png,0.4453
1-02.png,0.4367
1-16.png,0.3961
1-12.png,0.4202
1-06.png,0.4456
1-07.png,0.4503
1-13.png,0.4123
1-39.png,0.4173
1-05.png,0.4463
1-11.png,0.4208
1-10.png,0.4263
1-04.png,0.4478
1-38.png,0.4229
1-60.png,0.4540
1-48.png,0.4575
1-49.png,0.4621
1-61.png,0.4331
1-59.png,0.4481
1-58.png,0.4421
1-21.png,0.4282
1-09.png,0.3698
1-08.png,0.3742
1-20.png,0.4318
1-22.png,0.4446
1-23.png,0.4265
1-27.png,0.4216
1-26.png,0.4327
1-18.png,0.3931
1-24.png,0.4357
1-30.png,0.4340
1-25.png,0.4180
1-19.png,0.3966
1-14.png,0.3716
1-28.png,0.4279
1-29.png,0.4196
1-15.png,0.3868
1-01.png,0.4353
1-17.png,0.3898
1-03.png,0.4422
1-02.png,0.4503
1-16.png,0.3818
1-12.png,0.3625
1-06.png,0.4058
1-07.png,0.4011
1-13.png,0.3713
1-05.png,0.4171
1-11.png,0.3780
1-10.png,0.3562
1-04.png,0.4244
1-42.png,0.3811
1-56.png,0.3448
1-57.png,0.3643
1-43.png,0.3612
1-55.png,0.3616
1-41.png,0.3627
1-40.png,0.3834
1-54.png,0.3589
1-50.png,0.3638
1-44.png,0.3634
1-45.png,0.3702
1-51.png,0.3476
1-47.png,0.3763
1-53.png,0.3531
1-52.png,0.3711
1-46.png,0.3545
1-21.png,0.4090
1-35.png,0.3884
1-09.png,0.4135
1-08.png,0.4072
1-34.png,0.3951
1-20.png,0.4307
1-36.png,0.3723
1-22.png,0.4351
1-23.png,0.4093
1-37.png,0.3921
1-33.png,0.3961
1-27.png,0.4253
1-26.png,0.3952
1-32.png,0.4159
1-18.png,0.4158
1-24.png,0.4153
1-30.png,0.4116
1-31.png,0.3913
1-25.png,0.4199
1-19.png,0.4234
1-14.png,0.4147
1-28.png,0.3967
1-29.png,0.4069
1-15.png,0.4279
1-01.png,0.3993
1-17.png,0.4396
1-03.png,0.4080
1-02.png,0.4340
1-16.png,0.4058
1-12.png,0.4344
1-06.png,0.3989
1-07.png,0.4323
1-13.png,0.4097
1-39.png,0.3795
1-05.png,0.4245
1-11.png,0.4018
1-10.png,0.4266
1-04.png,0.4099
1-38.png,0.3731
1-62.png,0.3440
1-60.png,0.3539
1-48.png,0.3553
1-49.png,0.3567
1-61.png,0.3324
1-59.png,0.3461
1-58.png,0.3416
1-42.png,0.3776
1-56.png,0.3531
1-57.png,0.3596
1-43.png,0.3673
1-55.png,0.3590
1-41.png,0.3694
1-40.png,0.3812
1-54.png,0.3622
1-50.png,0.3613
1-44.png,0.3682
1-45.png,0.3709
1-51.png,0.3548
1-47.png,0.3717
1-53.png,0.3610
1-52.png,0.3642
1-46.png,0.3655
1-21.png,0.4179
1-35.png,0.3906
1-09.png,0.4129
1-08.png,0.4052
1-34.png,0.4009
1-20.png,0.4241
1-36.png,0.3810
1-22.png,0.4265
1-23.png,0.4121
1-37.png,0.3859
1-33.png,0.4032
1-27.png,0.4161
1-26.png,0.4074
1-32.png,0.4100
1-18.png,0.4198
1-24.png,0.4173
1-30.png,0.4082
1-31.png,0.4007
1-25.png,0.4163
1-19.png,0.4248
1-14.png,0.4158
1-28.png,0.4017
1-29.png,0.4124
1-15.png,0.4220
1-01.png,0.4022
1-17.png,0.4293
1-03.png,0.4074
1-02.png,0.4303
1-16.png,0.4150
1-12.png,0.4217
1-06.png,0.4004
1-07.png,0.4239
1-13.png,0.4089
1-39.png,0.3848
1-05.png,0.4210
1-11.png,0.4047
1-10.png,0.4192
1-04.png,0.4103
1-38.png,0.3819
1-62.png,0.3422
1-60.png,0.3545
1-48.png,0.3621
1-49.png,0.3644
1-61.png,0.3349
1-59.png,0.3522
1-58.png,0.3462
1-09.png,0.3863
1-08.png,0.3914
1-18.png,0.3836
1-14.png,0.3946
1-15.png,0.3964
1-01.png,0.3578
1-17.png,0.3942
1-03.png,0.3737
1-02.png,0.3631
1-16.png,0.3947
1-12.png,0.3894
1-06.png,0.3829
1-07.png,0.3878
1-13.png,0.3922
1-05.png,0.3831
1-11.png,0.3925
1-10.png,0.3844
1-04.png,0.3715
1-21.png,0.3983
1-35.png,0.3623
1-09.png,0.3736
1-08.png,0.3601
1-34.png,0.3648
1-20.png,0.3945
1-36.png,0.3614
1-22.png,0.3940
1-23.png,0.3963
1-37.png,0.3598
1-33.png,0.3680
1-27.png,0.3854
1-26.png,0.3883
1-32.png,0.3729
1-18.png,0.3873
1-24.png,0.3872
1-30.png,0.3753
1-31.png,0.3754
1-25.png,0.3843
1-19.png,0.3909
1-14.png,0.3894
1-28.png,0.3807
1-29.png,0.3763
1-15.png,0.3881
1-01.png,0.3267
1-17.png,0.3876
1-03.png,0.3372
1-02.png,0.3321
1-16.png,0.3860
1-12.png,0.3795
1-06.png,0.3539
1-07.png,0.3590
1-13.png,0.3913
1-05.png,0.3448
1-11.png,0.3854
1-10.png,0.3814
1-04.png,0.3372
1-38.png,0.3625
1-21.png,0.3988
1-09.png,0.3623
1-08.png,0.3730
1-20.png,0.3946
1-22.png,0.4078
1-23.png,0.4041
1-27.png,0.4028
1-26.png,0.3977
1-18.png,0.3648
1-24.png,0.4088
1-30.png,0.3823
1-25.png,0.4068
1-19.png,0.3847
1-14.png,0.3394
1-28.png,0.3919
1-29.png,0.3868
1-15.png,0.3463
1-01.png,0.4529
1-17.png,0.3648
1-03.png,0.4531
1-02.png,0.4504
1-16.png,0.3508
1-12.png,0.3361
1-06.png,0.3930
1-07.png,0.3806
1-13.png,0.3430
1-05.png,0.4164
1-11.png,0.3515
1-10.png,0.3563
1-04.png,0.4367
1-42.png,0.4068
1-56.png,0.3923
1-57.png,0.3930
1-43.png,0.4025
1-55.png,0.3992
1-41.png,0.4032
1-40.png,0.3990
1-54.png,0.3987
1-50.png,0.4015
1-44.png,0.4077
1-45.png,0.4030
1-51.png,0.4051
1-47.png,0.4028
1-53.png,0.4015
1-52.png,0.4016
1-46.png,0.4053
1-21.png,0.3577
1-35.png,0.3599
1-09.png,0.4448
1-08.png,0.4543
1-34.png,0.3515
1-20.png,0.3549
1-36.png,0.3607
1-22.png,0.3491
1-23.png,0.3340
1-37.png,0.3710
1-33.png,0.3476
1-27.png,0.3307
1-26.png,0.3291
1-32.png,0.3453
1-18.png,0.3688
1-24.png,0.3253
1-30.png,0.3394
1-31.png,0.3376
1-25.png,0.3255
1-19.png,0.3604
1-14.png,0.3936
1-28.png,0.3275
1-29.png,0.3295
1-15.png,0.3881
1-01.png,0.4656
1-17.png,0.3742
1-03.png,0.4584
1-02.png,0.4567
1-16.png,0.3851
1-12.png,0.4088
1-06.png,0.4463
1-07.png,0.4477
1-13.png,0.4001
1-39.png,0.3910
1-05.png,0.4560
1-11.png,0.4106
1-10.png,0.4272
1-04.png,0.4632
1-38.png,0.3741
1-60.png,0.3800
1-48.png,0.4093
1-49.png,0.4109
1-61.png,0.3803
1-59.png,0.3830
1-58.png,0.3898
1-42.png,0.3219
1-56.png,0.3792
1-57.png,0.3719
1-43.png,0.3229
1-55.png,0.3783
1-41.png,0.3213
1-40.png,0.3154
1-54.png,0.3583
1-50.png,0.3402
1-44.png,0.3312
1-45.png,0.3341
1-51.png,0.3522
1-47.png,0.3448
1-53.png,0.3531
1-52.png,0.3710
1-46.png,0.3388
1-21.png,0.3200
1-35.png,0.3079
1-09.png,0.3767
1-08.png,0.3775
1-34.png,0.3028
1-20.png,0.3146
1-36.png,0.2983
1-22.png,0.3178
1-23.png,0.3129
1-37.png,0.2978
1-33.png,0.2925
1-27.png,0.3041
1-26.png,0.3015
1-32.png,0.3062
1-18.png,0.3259
1-24.png,0.3036
1-30.png,0.3067
1-31.png,0.3075
1-25.png,0.3003
1-19.png,0.3197
1-14.png,0.3493
1-28.png,0.3066
1-29.png,0.3086
1-15.png,0.3468
1-01.png,0.3975
1-17.png,0.3261
1-03.png,0.3921
1-02.png,0.3981
1-16.png,0.3319
1-12.png,0.3641
1-06.png,0.3844
1-07.png,0.3825
1-13.png,0.3531
1-39.png,0.3164
1-05.png,0.3867
1-11.png,0.3726
1-10.png,0.3770
1-04.png,0.3904
1-38.png,0.3199
1-63.png,0.3531
1-62.png,0.3622
1-60.png,0.3656
1-48.png,0.3486
1-49.png,0.3541
1-61.png,0.3684
1-59.png,0.3747
1-64.png,0.3789
1-58.png,0.3717
1-21.png,0.2908
1-35.png,0.3296
1-09.png,0.3757
1-08.png,0.3729
1-34.png,0.3334
1-20.png,0.2980
1-36.png,0.3279
1-22.png,0.2916
1-23.png,0.2985
1-37.png,0.3300
1-33.png,0.3251
1-27.png,0.3204
1-26.png,0.3126
1-32.png,0.3280
1-18.png,0.3063
1-24.png,0.3026
1-30.png,0.3321
1-31.png,0.3260
1-25.png,0.3082
1-19.png,0.3054
1-14.png,0.3456
1-28.png,0.3230
1-29.png,0.3299
1-15.png,0.3391
1-01.png,0.3765
1-17.png,0.3176
1-03.png,0.3834
1-02.png,0.3809
1-16.png,0.3326
1-12.png,0.3671
1-06.png,0.3781
1-07.png,0.3717
1-13.png,0.3579
1-39.png,0.3309
1-05.png,0.3768
1-11.png,0.3732
1-10.png,0.3727
1-04.png,0.3799
1-38.png,0.3339
1-42.png,0.3210
1-56.png,0.3749
1-57.png,0.3748
1-43.png,0.3218
1-55.png,0.3805
1-41.png,0.3202
1-40.png,0.3168
1-54.png,0.3564
1-50.png,0.3407
1-44.png,0.3264
1-45.png,0.3330
1-51.png,0.3525
1-47.png,0.3451
1-53.png,0.3541
1-52.png,0.3700
1-46.png,0.3355
1-21.png,0.3226
1-35.png,0.3033
1-09.png,0.3708
1-08.png,0.3720
1-34.png,0.2991
1-20.png,0.3211
1-36.png,0.3060
1-22.png,0.3172
1-23.png,0.3116
1-37.png,0.3085
1-33.png,0.2986
1-27.png,0.3043
1-26.png,0.2991
1-32.png,0.3006
1-18.png,0.3245
1-24.png,0.3012
1-30.png,0.3027
1-31.png,0.3044
1-25.png,0.2979
1-19.png,0.3283
1-14.png,0.3465
1-28.png,0.3025
1-29.png,0.3094
1-15.png,0.3445
1-01.png,0.3993
1-17.png,0.3297
1-03.png,0.3929
1-02.png,0.3971
1-16.png,0.3340
1-12.png,0.3604
1-06.png,0.3804
1-07.png,0.3753
1-13.png,0.3505
1-39.png,0.3180
1-05.png,0.3845
1-11.png,0.3676
1-10.png,0.3706
1-04.png,0.3934
1-38.png,0.3195
1-63.png,0.3579
1-62.png,0.3680
1-60.png,0.3588
1-48.png,0.3480
1-49.png,0.3507
1-61.png,0.3706
1-59.png,0.3766
1-64.png,0.3720
1-58.png,0.3744
1-013.png,0.3940
1-007.png,0.3972
1-239.png,0.3737
1-211.png,0.3747
1-205.png,0.3798
1-167.png,0.3516
1-173.png,0.3564
1-198.png,0.3731
1-199.png,0.3746
1-172.png,0.3580
1-166.png,0.3530
1-204.png,0.3776
1-210.png,0.3727
1-238.png,0.3864
1-006.png,0.3977
1-012.png,0.3949
1-038.png,0.3844
1-004.png,0.3966
1-010.png,0.3967
1-206.png,0.3758
1-212.png,0.3809
1-158.png,0.3400
1-170.png,0.3560
1-164.png,0.3473
1-165.png,0.3535
1-171.png,0.3566
1-159.png,0.3430
1-213.png,0.3861
1-207.png,0.3753
1-011.png,0.3955
1-005.png,0.3971
1-039.png,0.3857
1-001.png,0.4006
1-015.png,0.3960
1-029.png,0.3924
1-203.png,0.3779
1-217.png,0.3814
1-175.png,0.3576
1-161.png,0.3455
1-149.png,0.3423
1-148.png,0.3402
1-160.png,0.3404
1-174.png,0.3576
1-216.png,0.3860
1-202.png,0.3822
1-028.png,0.3914
1-014.png,0.3941
1-016.png,0.3966
1-002.png,0.3998
1-214.png,0.3838
1-200.png,0.3775
1-228.png,0.3924
1-162.png,0.3459
1-176.png,0.3557
1-189.png,0.3675
1-188.png,0.3677
1-177.png,0.3564
1-163.png,0.3500
1-229.png,0.3929
1-201.png,0.3776
1-215.png,0.3831
1-003.png,0.3987
1-017.png,0.3950
1-058.png,0.3776
1-070.png,0.3661
1-064.png,0.3712
1-266.png,0.3811
1-138.png,0.3353
1-104.png,0.3387
1-110.png,0.3413
1-111.png,0.3413
1-105.png,0.3389
1-139.png,0.3374
1-267.png,0.3712
1-065.png,0.3686
1-071.png,0.3661
1-059.png,0.3768
1-067.png,0.3652
1-073.png,0.3578
1-098.png,0.3397
